uniquid,protocol,deviceid,servertime,devicetime,fixtime,valid,latitude,longitude,altitude,speed,course,address,attributes,accuracy,network,geofenceids,trip
19341061,teltonika,1,"2024-10-03 15:25:37","2024-10-03 15:25:34","2024-10-03 15:25:00",1,8.6319883,-73.819085,53,0,197,NULL,"{"result":"{\"dpt\":1.66}","ip":"191.156.57.141","distance":0.0,"totalDistance":5816087.269570585,"motion":false,"hours":1961250010}",0,null,null,NULL
19341060,teltonika,18,"2024-10-03 15:25:33","2024-10-03 15:25:31","2024-10-03 15:25:31",1,8.1456716,-76.8124866,20,0,308,NULL,"{"priority":0,"sat":14,"event":0,"ignition":true,"motion":false,"rssi":5,"io200":0,"io69":1,"in1":false,"pdop":1.3,"hdop":0.7000000000000001,"power":0.0,"io24":0,"battery":3.697,"io68":0,"io9":131,"operator":732101,"odometer":28886,"io636":134594504,"io11":8957101602,"io14":5048970159,"ip":"191.156.42.124","distance":0.0,"totalDistance":555752.1302948548,"hours":4540289730}",0,null,null,NULL
19341059,teltonika,13,"2024-10-03 15:25:31","2024-10-03 15:25:28","2024-10-03 15:25:23",1,7.4909649,-73.9164883,83,8.63931,18,NULL,"{"result":"{\"dpt\":0.00}","ip":"191.156.49.72","distance":0.0,"totalDistance":5780197.20793207,"motion":true,"hours":1664352000}",0,null,null,NULL
19341058,teltonika,17,"2024-10-03 15:25:31","2024-10-03 15:25:28","2024-10-03 15:25:28",1,7.292075,-73.9093049,88,0,89,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":25.768,"battery":3.906,"io68":0,"operator":732101,"ip":"191.156.50.204","distance":0.0,"totalDistance":5649131.838413732,"hours":2505785000}",0,null,null,NULL
19341057,teltonika,11,"2024-10-03 15:25:30","2024-10-03 15:25:27","2024-10-03 15:25:27",1,7.9198099,-73.8439616,89,5.39957,129,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":25.93,"battery":4.0280000000000005,"io68":0,"operator":732101,"ip":"191.156.57.163","distance":55.4033267974187,"totalDistance":6703104.602304232,"hours":8110619000}",0,null,null,NULL
19341056,teltonika,4,"2024-10-03 15:25:29","2024-10-03 15:25:27","2024-10-03 15:25:27",1,9.6197466,-74.7653083,47,9.17927,326,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":13.519,"battery":4.037,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":50.22202380421459,"totalDistance":8212684.425441346,"hours":4937316990}",0,null,null,NULL
19341055,teltonika,13,"2024-10-03 15:25:28","2024-10-03 15:25:23","2024-10-03 15:25:23",1,7.4909649,-73.9164883,83,8.63931,18,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":3,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":26.648,"battery":4.01,"io68":0,"operator":732101,"ip":"191.156.49.72","distance":50.232947387360056,"totalDistance":5780197.20793207,"hours":1664352000}",0,null,null,NULL
19341054,teltonika,2,"2024-10-03 15:25:24","2024-10-03 15:25:20","2024-10-03 15:25:20",1,10.3182616,-75.5325699,33,7.01944,102,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":25.735,"battery":4.009,"io68":0,"operator":732101,"ip":"191.156.76.232","distance":51.235490132637004,"totalDistance":2984660.4102695487,"hours":2774834000}",0,null,null,NULL
19341053,teltonika,7,"2024-10-03 15:25:24","2024-10-03 15:25:20","2024-10-03 15:25:20",1,7.9128866,-73.8357033,84,5.39957,309,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":24.12,"battery":4.0,"io68":0,"operator":732101,"ip":"191.156.191.206","distance":51.72899954322917,"totalDistance":2443782.340412026,"hours":2034469020}",0,null,null,"{"number": "2005", "origin": "ca - 2", "destination": "ca - 3", "draft": "5", "load_type": "wet", "tonnes": "300", "bargues": "6", "description": "null"}"
19341052,teltonika,15,"2024-10-03 15:25:22","2024-10-03 15:24:14","2024-10-03 15:24:14",1,7.1069566,-73.9000983,103,0,126,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":26.064,"battery":4.01,"io68":0,"operator":732101,"ip":"191.156.190.115","distance":0.0,"totalDistance":5216714.68917845,"hours":1587464000}",0,null,null,NULL
19341051,teltonika,16,"2024-10-03 15:25:21","2024-10-03 15:25:16","2024-10-03 15:25:16",1,7.4199316,-73.898295,89,4.31966,147,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.825,"battery":3.944,"io68":0,"operator":732101,"ip":"191.156.250.118","distance":50.90909565318943,"totalDistance":5747260.539494583,"hours":8372954000}",0,null,null,NULL
19341050,teltonika,7,"2024-10-03 15:25:20","2024-10-03 15:25:17","2024-10-03 15:25:02",1,7.9126283,-73.8353133,82,5.39957,296,NULL,"{"result":"{\"dpt\":1.10}","ip":"191.156.191.206","distance":0.0,"totalDistance":2443730.611412483,"motion":true,"hours":2034469020}",0,null,null,"{"number": "2005", "origin": "ca - 2", "destination": "ca - 3", "draft": "5", "load_type": "wet", "tonnes": "300", "bargues": "6", "description": "null"}"
19341049,osmand,28,"2024-10-03 15:25:19","2024-10-03 15:25:18","2024-10-03 15:25:18",1,11.0168893,-74.8281762,67.1,0,0,NULL,"{"batteryLevel":69.0,"ip":"179.33.171.232","distance":0.0,"totalDistance":1.1647297900162091E7,"motion":false}",100,null,null,NULL
19341048,teltonika,2,"2024-10-03 15:25:19","2024-10-03 15:25:16","2024-10-03 15:25:06",1,10.318375,-75.5330233,33,7.01944,102,NULL,"{"result":"{\"dpt\":0.37}","ip":"191.156.76.232","distance":0.0,"totalDistance":2984609.174779416,"motion":true,"hours":2774834000}",0,null,null,NULL
19341047,teltonika,4,"2024-10-03 15:25:19","2024-10-03 15:25:17","2024-10-03 15:25:17",1,9.61938,-74.7650416,46,9.71923,324,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":13.528,"battery":4.037,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":50.54835498538968,"totalDistance":8212634.203417541,"hours":4937306990}",0,null,null,NULL
19341046,teltonika,3,"2024-10-03 15:25:17","2024-10-03 15:24:42","2024-10-03 15:25:12",1,8.7041233,-73.8092516,62,0,43,NULL,"{"result":"{\"dpt\":8.30}","ip":"190.130.95.144","distance":0.0,"totalDistance":5726970.99667267,"motion":false,"hours":2150220010}",0,null,null,NULL
19341045,teltonika,3,"2024-10-03 15:25:16","2024-10-03 15:25:12","2024-10-03 15:25:12",1,8.7041233,-73.8092516,62,0,43,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in1":true,"in2":false,"pdop":1.1,"hdop":0.5,"power":13.0,"battery":4.023,"io68":0,"operator":732101,"ip":"190.130.95.144","distance":0.0,"totalDistance":5726970.99667267,"hours":2150220010}",0,null,null,NULL
19341044,teltonika,8,"2024-10-03 15:25:16","2024-10-03 15:25:13","2024-10-03 15:25:13",1,7.4664516,-73.9089549,90,3.7797,153,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.581,"battery":4.049,"io68":0,"operator":732101,"ip":"191.156.253.16","distance":50.86973418964128,"totalDistance":5883063.262103286,"hours":1750150000}",0,null,null,NULL
19341043,teltonika,13,"2024-10-03 15:25:15","2024-10-03 15:25:12","2024-10-03 15:25:12",1,7.4905366,-73.9166316,83,8.63931,14,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":3,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.67,"battery":4.01,"io68":0,"operator":732101,"ip":"191.156.49.72","distance":52.72812083233089,"totalDistance":5780146.974984682,"hours":1664341000}",0,null,null,NULL
19341042,teltonika,12,"2024-10-03 15:25:14","2024-10-03 15:25:12","2024-10-03 15:24:49",1,10.2988633,-75.5133366,14,0,182,NULL,"{"result":"{\"dpt\":6.60}","ip":"190.130.81.22","distance":0.0,"totalDistance":6594785.155555331,"motion":false,"hours":1873543990}",0,null,null,NULL
19341041,teltonika,4,"2024-10-03 15:25:11","2024-10-03 15:25:07","2024-10-03 15:25:07",1,9.6190233,-74.7647566,45,9.71923,324,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":13.504,"battery":4.037,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":50.72679686971344,"totalDistance":8212583.655062556,"hours":4937296990}",0,null,null,NULL
19341040,teltonika,2,"2024-10-03 15:25:10","2024-10-03 15:25:06","2024-10-03 15:25:06",1,10.318375,-75.5330233,33,7.01944,102,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":25.763,"battery":4.009,"io68":0,"operator":732101,"ip":"191.156.76.232","distance":51.814850414790754,"totalDistance":2984609.174779416,"hours":2774834000}",0,null,null,NULL
19341039,osmand,28,"2024-10-03 15:25:10","2024-10-03 15:25:08","2024-10-03 15:25:08",1,11.0168893,-74.8281762,67.1,0,0,NULL,"{"batteryLevel":69.0,"ip":"179.33.171.232","distance":0.0,"totalDistance":1.1647297900162091E7,"motion":false}",100,null,null,NULL
19341038,teltonika,11,"2024-10-03 15:25:09","2024-10-03 15:25:06","2024-10-03 15:25:06",1,7.9201866,-73.84429,90,4.85961,150,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":25.893,"battery":4.0280000000000005,"io68":0,"operator":732101,"ip":"191.156.57.163","distance":50.696357491403795,"totalDistance":6703049.198977435,"hours":8110598000}",0,null,null,NULL
19341037,teltonika,8,"2024-10-03 15:25:08","2024-10-03 15:25:04","2024-10-03 15:24:50",1,7.4668333,-73.9092083,87,3.7797,143,NULL,"{"result":"{\"dpt\":3.97}","ip":"191.156.253.16","distance":0.0,"totalDistance":5883012.392369096,"motion":true,"hours":1750150000}",0,null,null,NULL
19341036,teltonika,7,"2024-10-03 15:25:05","2024-10-03 15:25:02","2024-10-03 15:25:02",1,7.9126283,-73.8353133,82,5.39957,296,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":24.124,"battery":4.0,"io68":0,"operator":732101,"ip":"191.156.191.206","distance":50.89901220300937,"totalDistance":2443730.611412483,"hours":2034469020}",0,null,null,"{"number": "2005", "origin": "ca - 2", "destination": "ca - 3", "draft": "5", "load_type": "wet", "tonnes": "300", "bargues": "6", "description": "null"}"
19341035,teltonika,13,"2024-10-03 15:25:05","2024-10-03 15:25:01","2024-10-03 15:25:01",1,7.4900749,-73.9167383,83,9.17927,10,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":3,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.655,"battery":4.01,"io68":0,"operator":732101,"ip":"191.156.49.72","distance":52.87649482766623,"totalDistance":5780094.246863849,"hours":1664330000}",0,null,null,NULL
19341034,teltonika,1,"2024-10-03 15:25:04","2024-10-03 15:25:00","2024-10-03 15:25:00",1,8.6319883,-73.819085,53,0,197,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in1":true,"in2":false,"pdop":1.0,"hdop":0.5,"power":24.044,"battery":4.032,"io68":0,"operator":732101,"ip":"191.156.57.141","distance":0.0,"totalDistance":5816087.269570585,"hours":1961250010}",0,null,null,NULL
19341033,teltonika,16,"2024-10-03 15:25:00","2024-10-03 15:24:55","2024-10-03 15:24:55",1,7.4203116,-73.8985516,90,4.31966,143,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.825,"battery":3.944,"io68":0,"operator":732101,"ip":"191.156.250.118","distance":50.21118911246448,"totalDistance":5747209.63039893,"hours":8372933000}",0,null,null,NULL
19341032,osmand,28,"2024-10-03 15:25:00","2024-10-03 15:24:58","2024-10-03 15:24:58",1,11.0168893,-74.8281762,67.1,0,0,NULL,"{"batteryLevel":69.0,"ip":"179.33.171.232","distance":0.0,"totalDistance":1.1647297900162091E7,"motion":false}",100,null,null,NULL
19341031,teltonika,4,"2024-10-03 15:24:59","2024-10-03 15:24:57","2024-10-03 15:24:57",1,9.6186583,-74.7644799,45,9.71923,325,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":13.517,"battery":4.037,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":51.98797436265837,"totalDistance":8212532.928265686,"hours":4937286990}",0,null,null,NULL
19341030,teltonika,2,"2024-10-03 15:24:55","2024-10-03 15:24:51","2024-10-03 15:24:51",1,10.3184283,-75.5334933,34,7.01944,91,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":25.772000000000002,"battery":4.009,"io68":0,"operator":732101,"ip":"191.156.76.232","distance":51.328474838872175,"totalDistance":2984557.3599290014,"hours":2774819000}",0,null,null,NULL
19341029,teltonika,12,"2024-10-03 15:24:54","2024-10-03 15:24:49","2024-10-03 15:24:49",1,10.2988633,-75.5133366,14,0,182,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.606,"battery":3.982,"io68":0,"operator":732101,"ip":"190.130.81.22","distance":0.0,"totalDistance":6594785.155555331,"hours":1873543990}",0,null,null,NULL
19341028,teltonika,13,"2024-10-03 15:24:54","2024-10-03 15:24:50","2024-10-03 15:24:50",1,7.489605,-73.9168083,84,9.17927,8,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":3,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.626,"battery":4.01,"io68":0,"operator":732101,"ip":"191.156.49.72","distance":53.33630545352201,"totalDistance":5780041.370369022,"hours":1664319000}",0,null,null,NULL
19341027,teltonika,8,"2024-10-03 15:24:53","2024-10-03 15:24:50","2024-10-03 15:24:50",1,7.4668333,-73.9092083,87,3.7797,143,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.606,"battery":4.049,"io68":0,"operator":732101,"ip":"191.156.253.16","distance":50.42591389665872,"totalDistance":5883012.392369096,"hours":1750150000}",0,null,null,NULL
19341026,teltonika,4,"2024-10-03 15:24:49","2024-10-03 15:24:47","2024-10-03 15:24:47",1,9.6182566,-74.7642383,46,9.71923,327,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":13.537,"battery":4.037,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":51.638306661541556,"totalDistance":8212480.940291324,"hours":4937276990}",0,null,null,NULL
19341025,teltonika,7,"2024-10-03 15:24:47","2024-10-03 15:24:44","2024-10-03 15:24:44",1,7.9124349,-73.834895,82,5.39957,293,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":24.124,"battery":4.0,"io68":0,"operator":732101,"ip":"191.156.191.206","distance":51.5834227425646,"totalDistance":2443679.71240028,"hours":2034451020}",0,null,null,"{"number": "2005", "origin": "ca - 2", "destination": "ca - 3", "draft": "5", "load_type": "wet", "tonnes": "300", "bargues": "6", "description": "null"}"
19341024,teltonika,11,"2024-10-03 15:24:47","2024-10-03 15:24:44","2024-10-03 15:24:44",1,7.9205699,-73.8445383,89,3.7797,153,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":25.907,"battery":4.0280000000000005,"io68":0,"operator":732101,"ip":"191.156.57.163","distance":50.58730807487263,"totalDistance":6702998.502619944,"hours":8110576000}",0,null,null,NULL
19341023,teltonika,13,"2024-10-03 15:24:42","2024-10-03 15:24:39","2024-10-03 15:24:39",1,7.48913,-73.9168716,84,9.17927,6,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":3,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":26.63,"battery":4.01,"io68":0,"operator":732101,"ip":"191.156.49.72","distance":53.0471159097264,"totalDistance":5779988.034063568,"hours":1664308000}",0,null,null,NULL
19341022,teltonika,2,"2024-10-03 15:24:42","2024-10-03 15:24:38","2024-10-03 15:24:38",1,10.318385,-75.5339599,34,7.01944,84,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":25.763,"battery":4.009,"io68":0,"operator":732101,"ip":"191.156.76.232","distance":50.15541825497073,"totalDistance":2984506.0314541627,"hours":2774806000}",0,null,null,NULL
19341021,teltonika,4,"2024-10-03 15:24:41","2024-10-03 15:24:37","2024-10-03 15:24:37",1,9.6178483,-74.764015,46,9.71923,328,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":13.516,"battery":4.037,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":51.75043246834166,"totalDistance":8212429.301984662,"hours":4937266990}",0,null,null,NULL
19341020,osmand,28,"2024-10-03 15:24:39","2024-10-03 15:24:38","2024-10-03 15:24:38",1,11.0168893,-74.8281762,67.1,0,0,NULL,"{"batteryLevel":69.0,"ip":"179.33.171.232","distance":0.0,"totalDistance":1.1647297900162091E7,"motion":false}",100,null,null,NULL
19341019,teltonika,16,"2024-10-03 15:24:38","2024-10-03 15:24:33","2024-10-03 15:24:33",1,7.4207183,-73.8987483,90,3.7797,159,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":26.825,"battery":3.944,"io68":0,"operator":732101,"ip":"191.156.250.118","distance":52.12959380869529,"totalDistance":5747159.419209817,"hours":8372911000}",0,null,null,NULL
19341018,teltonika,1,"2024-10-03 15:24:37","2024-10-03 15:24:34","2024-10-03 15:23:59",1,8.6319883,-73.819085,53,0,197,NULL,"{"result":"{\"dpt\":1.66}","ip":"191.156.57.141","distance":0.0,"totalDistance":5816087.269570585,"motion":false,"hours":1961250010}",0,null,null,NULL
19341017,teltonika,13,"2024-10-03 15:24:34","2024-10-03 15:24:28","2024-10-03 15:24:28",1,7.4886566,-73.9169266,84,9.17927,5,NULL,"{"result":"{\"dpt\":0.00}","ip":"191.156.49.72","distance":0.0,"totalDistance":5779934.9869476585,"motion":true,"hours":1664308000}",0,null,null,NULL
19341016,teltonika,13,"2024-10-03 15:24:33","2024-10-03 15:24:28","2024-10-03 15:24:28",1,7.4886566,-73.9169266,84,9.17927,5,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":3,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.629,"battery":4.01,"io68":0,"operator":732101,"ip":"191.156.49.72","distance":53.71413451126546,"totalDistance":5779934.9869476585,"hours":1664308000}",0,null,null,NULL
19341015,teltonika,8,"2024-10-03 15:24:31","2024-10-03 15:24:26","2024-10-03 15:24:26",1,7.46719,-73.9094899,86,3.7797,144,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":26.588,"battery":4.049,"io68":0,"operator":732101,"ip":"191.156.253.16","distance":51.52559222987016,"totalDistance":5882961.9664552,"hours":1750126000}",0,null,null,NULL
19341014,teltonika,17,"2024-10-03 15:24:30","2024-10-03 15:24:27","2024-10-03 15:24:27",1,7.292075,-73.9093049,88,0,89,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":0.8,"hdop":0.5,"power":25.768,"battery":3.906,"io68":0,"operator":732101,"ip":"191.156.50.204","distance":0.0,"totalDistance":5649131.838413732,"hours":2505724000}",0,null,null,NULL
19341013,osmand,28,"2024-10-03 15:24:29","2024-10-03 15:24:28","2024-10-03 15:24:28",1,11.0168893,-74.8281762,67.1,0,0,NULL,"{"batteryLevel":69.0,"ip":"179.33.171.232","distance":0.0,"totalDistance":1.1647297900162091E7,"motion":false}",100,null,null,NULL
19341012,teltonika,7,"2024-10-03 15:24:29","2024-10-03 15:24:26","2024-10-03 15:24:26",1,7.9122449,-73.8344683,81,5.93953,295,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":24.117,"battery":4.0,"io68":0,"operator":732101,"ip":"191.156.191.206","distance":50.39896276508133,"totalDistance":2443628.128977537,"hours":2034433020}",0,null,null,"{"number": "2005", "origin": "ca - 2", "destination": "ca - 3", "draft": "5", "load_type": "wet", "tonnes": "300", "bargues": "6", "description": "null"}"
19341011,teltonika,4,"2024-10-03 15:24:29","2024-10-03 15:24:27","2024-10-03 15:24:27",1,9.6174416,-74.7637866,46,9.71923,329,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":13.505,"battery":4.037,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":54.21105759236318,"totalDistance":8212377.551552194,"hours":4937256990}",0,null,null,NULL
19341010,teltonika,2,"2024-10-03 15:24:29","2024-10-03 15:24:25","2024-10-03 15:24:25",1,10.3183516,-75.5344166,34,7.01944,83,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":25.745,"battery":4.009,"io68":0,"operator":732101,"ip":"191.156.76.232","distance":52.75050796211054,"totalDistance":2984455.876035908,"hours":2774793000}",0,null,null,NULL
19341009,teltonika,11,"2024-10-03 15:24:22","2024-10-03 15:24:19","2024-10-03 15:24:19",1,7.9210016,-73.8446816,87,3.7797,156,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":0.9,"hdop":0.5,"power":25.903000000000002,"battery":4.0280000000000005,"io68":0,"operator":732101,"ip":"191.156.57.163","distance":51.25518176216795,"totalDistance":6702947.915311868,"hours":8110551000}",0,null,null,NULL
19341008,teltonika,13,"2024-10-03 15:24:20","2024-10-03 15:24:17","2024-10-03 15:24:17",1,7.4881749,-73.916955,84,9.17927,3,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.648,"battery":4.01,"io68":0,"operator":732101,"ip":"191.156.49.72","distance":53.77786167619858,"totalDistance":5779881.272813147,"hours":1664297000}",0,null,null,NULL
19341007,teltonika,7,"2024-10-03 15:24:20","2024-10-03 15:24:17","2024-10-03 15:24:10",1,7.912035,-73.8340633,80,5.93953,299,NULL,"{"result":"{\"dpt\":3.10}","ip":"191.156.191.206","distance":0.0,"totalDistance":2443577.730014772,"motion":true,"hours":2034433020}",0,null,null,"{"number": "2005", "origin": "ca - 2", "destination": "ca - 3", "draft": "5", "load_type": "wet", "tonnes": "300", "bargues": "6", "description": "null"}"
19341006,osmand,28,"2024-10-03 15:24:20","2024-10-03 15:24:18","2024-10-03 15:24:18",1,11.0168893,-74.8281762,67.1,0,0,NULL,"{"batteryLevel":69.0,"ip":"179.33.171.232","distance":0.0,"totalDistance":1.1647297900162091E7,"motion":false}",100,null,null,NULL
19341005,teltonika,2,"2024-10-03 15:24:19","2024-10-03 15:24:16","2024-10-03 15:24:11",1,10.3182966,-75.534895,35,7.01944,82,NULL,"{"result":"{\"dpt\":0.39}","ip":"191.156.76.232","distance":0.0,"totalDistance":2984403.125527946,"motion":true,"hours":2774793000}",0,null,null,NULL
19341004,teltonika,4,"2024-10-03 15:24:19","2024-10-03 15:24:16","2024-10-03 15:24:16",1,9.6170216,-74.7635366,45,9.17927,330,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":13.528,"battery":4.037,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":50.254821849366564,"totalDistance":8212323.340494602,"hours":4937245990}",0,null,null,NULL
19341003,teltonika,3,"2024-10-03 15:24:17","2024-10-03 15:23:42","2024-10-03 15:24:13",1,8.7041233,-73.8092516,62,0,43,NULL,"{"result":"{\"dpt\":8.40}","ip":"190.130.95.144","distance":0.0,"totalDistance":5726970.99667267,"motion":false,"hours":2150220010}",0,null,null,NULL
19341002,teltonika,3,"2024-10-03 15:24:16","2024-10-03 15:24:13","2024-10-03 15:24:13",1,8.7041233,-73.8092516,62,0,43,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in1":true,"in2":false,"pdop":0.8,"hdop":0.5,"power":13.017,"battery":4.023,"io68":0,"operator":732101,"ip":"190.130.95.144","distance":0.0,"totalDistance":5726970.99667267,"hours":2150220010}",0,null,null,NULL
19341001,teltonika,2,"2024-10-03 15:24:15","2024-10-03 15:24:11","2024-10-03 15:24:11",1,10.3182966,-75.534895,35,7.01944,82,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":25.752,"battery":4.009,"io68":0,"operator":732101,"ip":"191.156.76.232","distance":53.768974035003026,"totalDistance":2984403.125527946,"hours":2774793000}",0,null,null,NULL
19341000,teltonika,12,"2024-10-03 15:24:14","2024-10-03 15:24:12","2024-10-03 15:23:49",1,10.2988633,-75.5133366,14,0,182,NULL,"{"result":"{\"dpt\":6.85}","ip":"190.130.81.22","distance":0.0,"totalDistance":6594785.155555331,"motion":false,"hours":1873543990}",0,null,null,NULL
